N =  1000 ;
CostProd = 
[
[	[54.3068924658776, 	44.550808881052, 	48.7430175755268], 		 [34.0067127467118, 	41.410317653097, 	42.7674399005392 ]	]
[	[53.9026004507644, 	45.4941472799589, 	46.4612120299821], 		 [34.9633901207176, 	48.4648275517881, 	31.0850705290821 ]	]
[	[55.9868769156526, 	46.420459945137, 	48.6464829382814], 		 [38.436722243364, 	42.384696047273, 	33.2108360513612 ]	]
[	[54.417557062004, 	38.3532605665298, 	51.3768662699937], 		 [27.2347682499107, 	47.2669018486368, 	31.9560025150268 ]	]
[	[53.8119647272591, 	34.5563411468755, 	51.0781652656112], 		 [34.8791597002291, 	47.4028757118531, 	26.8848957560448 ]	]
[	[54.7823602675069, 	40.6272678021559, 	49.0176355243462], 		 [25.3879519895898, 	45.2968342410083, 	39.3649732282773 ]	]
[	[55.368206598438, 	40.5088147604691, 	49.1639983200467], 		 [38.2050937207697, 	46.0077756904567, 	30.9098639723064 ]	]
[	[54.7314464098426, 	34.4372852322204, 	49.9009341644077], 		 [36.7859021621484, 	46.2953667642281, 	26.2748353852627 ]	]
[	[52.7375213996659, 	36.8475738271685, 	50.5800360692009], 		 [32.9834642313393, 	45.4569847966423, 	39.8308783531494 ]	]
[	[55.8639645220115, 	43.8733901566558, 	47.1702977593116], 		 [40.209513462207, 	43.0121447525288, 	32.7942486045713 ]	]
[	[54.713544742272, 	35.7354158493346, 	51.9037953436326], 		 [39.8497321862524, 	46.6838724820994, 	24.5739422068867 ]	]
[	[53.500471689664, 	39.7124013311333, 	50.4536268469905], 		 [32.4703251720276, 	45.8117767741511, 	34.158322073051 ]	]
[	[52.7016508273057, 	40.3288123803607, 	47.7825436141682], 		 [28.2626986868173, 	46.3513289977846, 	38.0139524603967 ]	]
[	[55.6968288939377, 	34.3597969372467, 	53.883566927202], 		 [29.0332331177032, 	42.7148998136033, 	29.1404939574473 ]	]
[	[56.1654441924338, 	41.2307544337432, 	49.8196405629987], 		 [37.1395505184979, 	43.4852253798603, 	29.8616144542036 ]	]
[	[55.1895943802272, 	40.8300611459298, 	50.0788687204], 		 [27.53619984415, 	46.3227913594019, 	28.7070481201269 ]	]
[	[56.389240984686, 	42.0920471520319, 	49.6732734825778], 		 [41.3331914239058, 	42.5441516192906, 	27.5488179734149 ]	]
[	[55.6475731046517, 	41.6911176567331, 	47.6001720697665], 		 [34.4796189439958, 	47.523675939596, 	25.335341373999 ]	]
[	[54.8935957200348, 	42.8656243064672, 	48.6584393337823], 		 [28.9432556477162, 	46.9046176762035, 	37.5244268273011 ]	]
[	[54.2084441982749, 	41.315527670074, 	50.6239618381159], 		 [30.9675804436308, 	42.5128419869031, 	29.660453076627 ]	]
[	[55.2350539149437, 	42.4439337732582, 	49.3618701399707], 		 [34.0758924226101, 	42.8970975610818, 	31.7005996257832 ]	]
[	[55.6842057513351, 	34.3844784935017, 	52.7556301651634], 		 [32.6316760923933, 	43.1130174096987, 	32.218288255622 ]	]
[	[53.9513355339171, 	36.4397317172851, 	49.6131721867277], 		 [41.2338559484909, 	46.7059692675872, 	24.5297980994991 ]	]
[	[57.9613706130885, 	40.9572101306156, 	48.7670009043897], 		 [43.2656673126321, 	40.1055342227932, 	30.6241377060428 ]	]
[	[55.2756863315722, 	34.7947939488622, 	53.8729852566991], 		 [38.8203180035264, 	45.1466998159073, 	24.4628575232479 ]	]
[	[54.7131844843722, 	38.6717761498568, 	50.4472239914956], 		 [29.1416661877708, 	46.6622936032558, 	43.0632649901988 ]	]
[	[55.7483534850331, 	46.4563875312908, 	47.2433956861312], 		 [33.4411587178333, 	43.3980506324659, 	36.8992684807233 ]	]
[	[54.1125368831367, 	37.7411588731822, 	52.4220670716076], 		 [37.4461880470155, 	43.5392033647216, 	24.3495624304407 ]	]
[	[57.1034662591912, 	47.0900574805033, 	48.2844682195456], 		 [37.7950553728945, 	39.3692223208166, 	37.6368633528163 ]	]
[	[55.6430272197871, 	39.9321968293049, 	47.9513151375225], 		 [31.1424044379381, 	47.7734950821918, 	26.9567926523306 ]	]
[	[56.7389530600844, 	42.2416540043976, 	49.4807159582954], 		 [38.6443659734253, 	42.791579540768, 	22.1347522713576 ]	]
[	[55.7432849565775, 	34.46409717573, 	54.2913826688633], 		 [36.9118402103348, 	43.8220740669656, 	20 ]	]
[	[57.0874598444043, 	45.3730443279913, 	49.1622965396944], 		 [34.2629925090406, 	45.5115645402189, 	26.9995144228926 ]	]
[	[53.1970360468963, 	37.0035877605445, 	52.7630514848747], 		 [31.7223813476535, 	39.2186523084135, 	34.4044496942386 ]	]
[	[56.1091466786549, 	45.6398512823577, 	48.0310949290401], 		 [31.8121571401867, 	45.5759328993981, 	29.8560788903239 ]	]
[	[55.4856108806051, 	41.615191258982, 	47.586747083558], 		 [44.6107734171569, 	46.5264284729883, 	20 ]	]
[	[55.641865398961, 	31.8636188922453, 	55.4193311428838], 		 [41.4426171357761, 	40.7611912726583, 	26.0857143708381 ]	]
[	[54.9039324458867, 	45.1677595979492, 	48.5968829732897], 		 [30.3545667504849, 	44.6180683611347, 	27.6828217768884 ]	]
[	[54.5219158935134, 	38.6777825109254, 	52.4224159174695], 		 [39.0253485093222, 	42.3216083835824, 	34.8416584022786 ]	]
[	[54.6874039952799, 	36.8847293276736, 	53.1548373888564], 		 [39.9377580617901, 	41.2524247005738, 	32.8054324001775 ]	]
[	[54.5739086632647, 	31.0284968119375, 	50.8766852255207], 		 [46.8951078101784, 	51.318920829242, 	20 ]	]
[	[53.3682497605513, 	32.0607879704811, 	51.780841029892], 		 [37.8437783534565, 	44.1424046047264, 	29.2961619727437 ]	]
[	[54.9159648483147, 	47.0940876386477, 	47.3271660360252], 		 [29.8902824204961, 	45.8186442413609, 	34.4668947722685 ]	]
[	[55.9591984512418, 	38.7003438391575, 	49.5104793674954], 		 [36.1275114146854, 	46.4144634197288, 	31.2951897513562 ]	]
[	[53.7747349185959, 	45.0206870765798, 	47.9510935475684], 		 [27.50502200054, 	44.2968482985617, 	36.9124800267783 ]	]
[	[54.7972813310556, 	33.8731712587702, 	52.1319948987282], 		 [38.9741310412414, 	47.7774152780749, 	29.072691373719 ]	]
[	[56.5598083233337, 	35.8522588366576, 	54.2355081354988], 		 [39.2333081220368, 	39.157772134001, 	29.0636817675991 ]	]
[	[54.9717649807924, 	45.2037930219814, 	48.3517256361747], 		 [36.6221130176071, 	42.1241025887733, 	38.2764645514951 ]	]
[	[53.7844361020663, 	35.2354625268502, 	52.1244819927387], 		 [35.1201236295646, 	44.503504067078, 	25.403225526922 ]	]
[	[54.121377971638, 	40.1599543938091, 	51.4620536226711], 		 [31.2172249627346, 	41.236202018814, 	29.6219859853868 ]	]
[	[53.8212077049209, 	33.9635524134586, 	52.0898598590646], 		 [38.5753455081099, 	44.45885027252, 	20 ]	]
[	[55.3066824888629, 	38.6651964403009, 	52.1201036695715], 		 [34.3256655439102, 	38.7783890142852, 	37.2642456892011 ]	]
[	[55.8919674665944, 	42.7714632197307, 	46.6886511998603], 		 [39.9647454608892, 	47.1056657262946, 	22.8447345337571 ]	]
[	[56.882299962331, 	41.2211172057582, 	50.0653115797275], 		 [43.6465099833279, 	44.5370983117318, 	29.5443484794788 ]	]
[	[54.7084930570309, 	45.1822902742113, 	48.7875717993907], 		 [31.4456065678312, 	44.3575273887498, 	30.8753687506246 ]	]
[	[56.4574246994842, 	43.0294968789057, 	50.5293431667846], 		 [38.8717652252442, 	42.9432560197095, 	32.700525839337 ]	]
[	[55.3049846785912, 	37.902286789323, 	51.5844522106961], 		 [37.9401625922248, 	43.9567932002865, 	28.4158081174598 ]	]
[	[54.8652112765997, 	40.7498320299068, 	50.321634558885], 		 [33.0591403036683, 	45.8228199020105, 	33.1598924540857 ]	]
[	[55.9675272712349, 	41.1895643487901, 	50.4994229509629], 		 [42.8696703746283, 	42.8909846619584, 	26.9731873657681 ]	]
[	[55.8078390705465, 	40.3386665430351, 	49.386578853561], 		 [39.529932735094, 	46.2118556852591, 	31.6676228193344 ]	]
[	[55.1937981688014, 	33.8061606708001, 	51.5858896571158], 		 [34.2401355290733, 	47.7678443396902, 	23.9567936350949 ]	]
[	[54.8675894754021, 	37.1194198604195, 	52.3563754308794], 		 [36.8861434149782, 	44.7702779930151, 	28.9668062833407 ]	]
[	[56.0205458382235, 	40.6357176279543, 	49.8214627089237], 		 [36.8762021865533, 	43.9456712904564, 	29.6819620422866 ]	]
[	[54.1098293368566, 	39.0793619426924, 	51.2730908159821], 		 [29.5938442386642, 	43.2408795500991, 	34.9423183275021 ]	]
[	[56.6193589028558, 	41.701979324062, 	46.9476205297776], 		 [33.6541446376593, 	48.4796558294978, 	28.3358241381013 ]	]
[	[53.9021324699687, 	39.2320414513485, 	52.9526515556425], 		 [37.4759622264489, 	38.2956626260221, 	25.3944100050338 ]	]
[	[55.9694453472354, 	38.6513457634368, 	49.1086160459164], 		 [30.1336982988163, 	45.829653329784, 	35.1524646710751 ]	]
[	[54.3106980851951, 	43.9839744992414, 	47.5236207647297], 		 [24.0888967821084, 	46.087293022914, 	40.5648584077349 ]	]
[	[55.7450230988918, 	31.4088358251448, 	55.1534830894958], 		 [40.4135060674207, 	41.0615773720765, 	25.8318920243925 ]	]
[	[55.0692741150585, 	36.3105757068368, 	51.7789751700825], 		 [35.4442242516544, 	43.7500420233393, 	28.3357793162732 ]	]
[	[54.6379565972081, 	42.402667313029, 	49.9078282351839], 		 [33.2023802228186, 	45.3114784481587, 	28.3194105688494 ]	]
[	[54.6079828850562, 	43.5563177038891, 	47.120904872416], 		 [32.6566580745142, 	46.7382786334395, 	37.7637143891704 ]	]
[	[55.033918017536, 	46.3886291278772, 	48.0010838566548], 		 [25.6484018895759, 	45.4874177730524, 	35.8487291679537 ]	]
[	[56.5639622672075, 	42.8498869458448, 	50.7825371908113], 		 [30.6348733466476, 	43.3332917022035, 	32.5509032558702 ]	]
[	[54.7860681826638, 	36.2791012806805, 	51.9591575044519], 		 [35.2694923066312, 	43.6113546251111, 	26.5329160204451 ]	]
[	[54.5842268801263, 	37.8141160668597, 	48.9065355448482], 		 [35.9374312750999, 	49.0196127733349, 	30.8223398855922 ]	]
[	[56.1791561913155, 	43.1616950470241, 	49.6256522614985], 		 [39.0628450478802, 	41.8576622392872, 	30.6236644560692 ]	]
[	[55.0456200558011, 	42.3979160611721, 	49.9199054391595], 		 [28.2489681583442, 	41.2372609242877, 	34.4797708450359 ]	]
[	[56.4813114148092, 	44.0728702454053, 	49.1428261693221], 		 [40.4310994886636, 	42.6579129575042, 	29.8003300733908 ]	]
[	[53.6983842809982, 	41.0823676869639, 	50.7438504594278], 		 [21.7129611104629, 	44.1237694713619, 	41.9794615380628 ]	]
[	[54.5852709007396, 	50.7844210014005, 	46.1284568998471], 		 [35.0808009140679, 	45.1164884684658, 	38.5679328397323 ]	]
[	[55.7080783399795, 	45.6755799968791, 	46.8084990713555], 		 [36.6652220218349, 	42.1439718854388, 	37.4153038206949 ]	]
[	[55.002681421107, 	42.1521087725252, 	50.401126124153], 		 [33.8076385041576, 	46.9030781560264, 	30.2932373173279 ]	]
[	[55.3523393463551, 	40.8467241541761, 	48.8000159816226], 		 [31.8833836580065, 	47.0377212543815, 	35.5486696283728 ]	]
[	[54.542096314959, 	37.5161379907004, 	49.1246542841269], 		 [40.0222252974011, 	46.3542554700115, 	33.849383022869 ]	]
[	[55.3884374468423, 	43.6022818046589, 	48.0372994453812], 		 [36.5335746411707, 	45.708867213014, 	28.7282795156136 ]	]
[	[54.2249048674886, 	39.5134808605457, 	49.5426793231559], 		 [37.6884226833849, 	46.1762986553165, 	25.6202570410982 ]	]
[	[54.5296677701616, 	43.1298702606991, 	49.3612598698774], 		 [33.0448001959075, 	41.2508712004389, 	42.7852497392792 ]	]
[	[55.8103816053921, 	41.7060055459157, 	48.608431806788], 		 [33.3998051904363, 	48.902733875748, 	31.1811308951514 ]	]
[	[53.9152659994117, 	41.7026070334784, 	46.9558723545007], 		 [38.175278907705, 	47.4075342453666, 	33.7807382810831 ]	]
[	[56.6306197072862, 	44.6543556854496, 	49.7904951536294], 		 [38.767696142828, 	36.7335016607348, 	34.9853752819101 ]	]
[	[55.0931304425579, 	35.3349649997645, 	52.4388531525871], 		 [36.5536079785644, 	48.5383592385195, 	21.150764721078 ]	]
[	[55.3111798156452, 	43.8879911062634, 	48.0349268465765], 		 [32.5608142099345, 	41.778966552026, 	36.4015038189241 ]	]
[	[55.3788480050881, 	39.9733747406656, 	49.4468040743261], 		 [35.9411613023319, 	47.903721106403, 	31.7383404364973 ]	]
[	[56.5764519897964, 	42.1651654526398, 	48.2404846447693], 		 [38.6478892412865, 	45.8356934744656, 	23.3935769038373 ]	]
[	[54.8944008467203, 	36.6139717584703, 	51.8459127413417], 		 [39.1024265656017, 	47.638433337492, 	26.846725586088 ]	]
[	[55.464553489946, 	39.1349571118886, 	52.0064641585634], 		 [39.465948962605, 	44.3524910467042, 	29.4159378120401 ]	]
[	[53.6891822054971, 	35.0632132051618, 	51.7450144259362], 		 [36.7653458759954, 	44.8967863426855, 	28.8081463257575 ]	]
[	[56.4992982046014, 	39.1425414677816, 	51.2020429110645], 		 [25.951600127751, 	43.8478939293532, 	33.4920920583009 ]	]
[	[56.6621950845793, 	37.2896607500621, 	53.7635936142582], 		 [40.8587194243734, 	42.0958598597422, 	24.9437585547638 ]	]
[	[55.153847980934, 	38.8910150560773, 	50.0744083461847], 		 [34.3351473555199, 	44.5604588368452, 	26.1802670624902 ]	]
[	[55.1751060974034, 	44.9450690500393, 	45.6316566196013], 		 [29.977138226752, 	50.8948755095727, 	29.3586332443425 ]	]
[	[57.1516596111441, 	48.1760476788318, 	48.9629768515558], 		 [39.6261565223847, 	38.4892846659574, 	32.8140513009437 ]	]
[	[55.2714529788267, 	38.6571849029838, 	50.1380402732079], 		 [34.1207615996417, 	44.6004818723008, 	30.6900562731684 ]	]
[	[56.2117114312069, 	42.5551004644423, 	49.96829904333], 		 [35.1197294458604, 	41.6858359895089, 	34.0462625948718 ]	]
[	[56.4104711308729, 	42.4526041982345, 	49.11952422793], 		 [35.1468502027003, 	42.0456720845712, 	36.4434554775213 ]	]
[	[53.7806719197706, 	36.6754391800309, 	50.5655353875879], 		 [33.6985684808697, 	45.6557684344458, 	38.4984890491635 ]	]
[	[55.2638087997603, 	39.4577777556454, 	50.5893741352955], 		 [35.2715389851932, 	45.7446669317916, 	27.8796130501298 ]	]
[	[53.5948465461282, 	38.3370822896746, 	50.699229358563], 		 [42.108519543477, 	48.5389219535515, 	25.3634612321065 ]	]
[	[54.5526139434837, 	34.4469183032867, 	52.562661358973], 		 [42.136405376746, 	47.414326734976, 	20.6335464082585 ]	]
[	[53.7043670391824, 	41.1096261827745, 	50.2920753920035], 		 [34.8884857646402, 	45.6003550231442, 	32.2919626871769 ]	]
[	[56.3219947145359, 	40.3694516172737, 	51.0189920433101], 		 [35.4396838265965, 	42.724094035519, 	29.398738338659 ]	]
[	[56.6500431097711, 	42.9263473667336, 	48.3483307951697], 		 [34.9459215237352, 	43.5148611847699, 	32.0687528382224 ]	]
[	[54.1120216908253, 	41.0488419432277, 	49.8977061646797], 		 [29.6747987504594, 	44.6008783484545, 	36.7181173834359 ]	]
[	[54.7088601344865, 	41.2394757650498, 	51.0545280118563], 		 [28.1106557581174, 	44.6732361435461, 	34.7302702147691 ]	]
[	[55.2275534586703, 	44.5161296856809, 	47.0469707029754], 		 [36.5226010697164, 	46.0147590606675, 	28.7179474762 ]	]
[	[54.3677185187798, 	42.3928897477488, 	49.9461030266783], 		 [24.3531713470443, 	44.7492231868058, 	35.8959565362189 ]	]
[	[56.8780067614313, 	38.38076229363, 	52.1518126001095], 		 [36.3358724781437, 	44.109515285259, 	28.3325152891255 ]	]
[	[54.7683928904251, 	40.4737483081416, 	50.4698657446402], 		 [30.9730818246827, 	45.5532248315177, 	28.7601736152425 ]	]
[	[54.6444673514566, 	38.7118602198114, 	51.5214793336739], 		 [28.3884695544923, 	43.9781474961873, 	35.1625134132073 ]	]
[	[56.2760354496999, 	39.1347181855014, 	50.0514066275357], 		 [37.3711908627013, 	44.7447629123491, 	26.7356150661472 ]	]
[	[53.7285278082963, 	43.3216643315997, 	49.53352823601], 		 [36.4385395236421, 	44.7417517384703, 	34.4596520737602 ]	]
[	[54.3281660907642, 	32.654774578458, 	51.6732995460932], 		 [40.998418457224, 	48.5221698158694, 	26.2305002781232 ]	]
[	[55.1907277996063, 	46.7422802351736, 	46.9852937772324], 		 [26.7177475125431, 	43.9576461664726, 	31.8169038931318 ]	]
[	[54.7198785885635, 	41.3918714304388, 	50.1758054846043], 		 [37.1781184522053, 	38.5458588640196, 	39.4530512667377 ]	]
[	[54.5370797697995, 	41.4343468486523, 	50.0188746836114], 		 [31.4819538245105, 	43.125768238803, 	29.2673698396049 ]	]
[	[54.7503674012533, 	41.7857380283274, 	49.0163801713375], 		 [35.897104459043, 	46.3523363235244, 	29.6121640428242 ]	]
[	[54.752736461763, 	30.8496698360369, 	53.2777732754944], 		 [43.5517656874541, 	46.464920822278, 	20 ]	]
[	[54.7604154681005, 	41.5738939075021, 	48.3199656733318], 		 [31.1436391172651, 	47.2639397064344, 	26.8268300052503 ]	]
[	[53.9949524682319, 	42.2426621214042, 	48.3371698318104], 		 [30.3672616155444, 	45.7063143864187, 	31.225309418211 ]	]
[	[55.9043941819322, 	41.6834677375477, 	49.4764763711566], 		 [37.7548808696204, 	44.578339634332, 	32.328222892152 ]	]
[	[54.5992350110873, 	42.2073660123834, 	47.5039328321153], 		 [37.5560771023134, 	47.9111544626089, 	33.5244434274404 ]	]
[	[55.4369024470346, 	36.9558150438722, 	51.7029087660017], 		 [31.8775522438056, 	44.2742316248004, 	26.1726441064652 ]	]
[	[54.618695901059, 	41.6597897633306, 	49.0464139347085], 		 [36.3280912530084, 	44.417459543415, 	31.3661010206029 ]	]
[	[55.0972460372361, 	38.7424524438905, 	51.5084337710017], 		 [34.1253009774703, 	43.597455962975, 	26.7452662798159 ]	]
[	[54.0066738877632, 	35.2446324125029, 	50.8046117214239], 		 [29.9189117732635, 	48.128285872577, 	37.619265680583 ]	]
[	[56.7365119995239, 	39.2150668371341, 	51.9634316832553], 		 [42.4090990664937, 	44.0086601675924, 	20.4548247904181 ]	]
[	[55.480348566625, 	40.8526254421229, 	50.8836099932768], 		 [35.1836862267689, 	41.9411834565189, 	30.1817498775016 ]	]
[	[54.6110667412219, 	36.8580014182833, 	51.2357069043266], 		 [28.5905763871587, 	44.3183005372278, 	36.2984449326664 ]	]
[	[54.6191684997292, 	39.4049474885628, 	47.598983957634], 		 [36.7021768411005, 	47.7379646755553, 	35.0417732477081 ]	]
[	[53.8221946513806, 	41.8566659691671, 	47.5530607508347], 		 [38.5087787006319, 	44.8851147042703, 	31.6752879409213 ]	]
[	[55.7810147292769, 	34.2101222037967, 	52.7967384590455], 		 [40.3451883474083, 	48.8840092924111, 	21.4888611147265 ]	]
[	[56.9319386894218, 	43.8032959725579, 	49.101214346767], 		 [30.7002788340025, 	42.7215972312025, 	28.9373536067553 ]	]
[	[53.919782983954, 	45.7589739514035, 	46.754150020164], 		 [25.5182681625432, 	43.8094011047276, 	40.1222721169129 ]	]
[	[55.6357866441489, 	34.8881169200714, 	53.7327183307438], 		 [36.1548996286469, 	42.2609974706373, 	28.8329718420665 ]	]
[	[55.9628693471374, 	41.4416111445872, 	51.1803545845399], 		 [38.8859833167005, 	43.5839609233901, 	24.3887904253765 ]	]
[	[54.7759715959361, 	39.0531660001209, 	49.0676739181023], 		 [34.8748109345362, 	48.9754320478957, 	22.5382920794108 ]	]
[	[54.6649521708094, 	36.1741926959591, 	51.054731431222], 		 [35.6393222800332, 	45.3557405780272, 	32.2406176911195 ]	]
[	[56.0024185122867, 	53.1380115748718, 	46.0080407040706], 		 [30.2086554505243, 	45.331704565077, 	33.3029966956333 ]	]
[	[54.642940603783, 	33.8306808553058, 	49.6525304300915], 		 [41.439114431325, 	50.6236054205097, 	27.8815069544502 ]	]
[	[55.1578113989085, 	40.3293159930353, 	49.8759155047426], 		 [32.3489908020228, 	46.228383180192, 	30.7014387479604 ]	]
[	[54.4786829137101, 	36.009028240807, 	50.3524011055264], 		 [38.5527393394158, 	44.8388685450063, 	24.1237516001646 ]	]
[	[54.8257597948378, 	40.8847451885155, 	49.0673106079731], 		 [44.4056463390256, 	44.6167742537874, 	26.5651999120191 ]	]
[	[55.2046253485964, 	46.1173118105982, 	49.5680756947518], 		 [27.9555128452666, 	43.9727051393482, 	37.1261855617649 ]	]
[	[55.3956438678523, 	36.0700744573994, 	49.1943231393848], 		 [38.1322482689221, 	47.4940953532951, 	28.9995143599175 ]	]
[	[55.1348395425178, 	41.9394667013965, 	47.793750815011], 		 [26.2477842602822, 	45.1704783438308, 	39.09317708432 ]	]
[	[55.9928225692712, 	40.1502233283586, 	50.5506914851072], 		 [36.4581036175356, 	44.8161674964589, 	36.2463320545271 ]	]
[	[55.2772729950162, 	40.5992376336614, 	52.6438780112544], 		 [30.9599735395377, 	40.9702264568904, 	31.717612581979 ]	]
[	[54.658610419675, 	33.9854299352264, 	52.0444299192154], 		 [37.6081265224081, 	45.4750740518846, 	29.0909297815597 ]	]
[	[55.7414191245666, 	37.3487453750832, 	50.7978216818835], 		 [41.3403562572655, 	42.5757321784736, 	30.6451058825652 ]	]
[	[54.3677047546669, 	38.0662684243819, 	49.0608904046258], 		 [34.7868054441655, 	53.414183118705, 	20 ]	]
[	[55.7949376230234, 	34.5657890325757, 	51.5895612667869], 		 [38.4549691844845, 	42.7439787234799, 	27.8753958201267 ]	]
[	[54.3709589248227, 	36.608256510017, 	51.4977147797059], 		 [38.8037868824268, 	45.7843137658974, 	27.9335010928351 ]	]
[	[54.9564347754803, 	34.060309327812, 	52.4896448267679], 		 [32.5754837185609, 	45.5420304742039, 	21.8140523982206 ]	]
[	[56.0528661149379, 	36.7274267642815, 	50.819200369099], 		 [36.5729702161734, 	44.2123905748195, 	29.9582790284518 ]	]
[	[54.6671686807737, 	39.6337032255181, 	48.4524481300657], 		 [29.4202583261828, 	49.8560479029931, 	33.6524218411438 ]	]
[	[55.8514736372545, 	41.2588280717403, 	48.0176209428371], 		 [35.086306590937, 	49.8161998875902, 	24.8985682291199 ]	]
[	[53.6395978161457, 	37.3695837891839, 	50.9138964461203], 		 [37.4733533129523, 	43.7654106170545, 	33.6356689144442 ]	]
[	[54.6168097915529, 	38.0336306285794, 	48.4427826296547], 		 [31.4338107991755, 	47.8921875689504, 	34.2015584645283 ]	]
[	[53.8435914319508, 	38.3871612757871, 	51.6547965482428], 		 [25.7269952191485, 	43.4371625511988, 	32.3295074440299 ]	]
[	[55.8134423868284, 	43.7090477887776, 	49.890232167928], 		 [36.7464810983867, 	39.0283659778742, 	25.6655068650758 ]	]
[	[54.6567052068073, 	44.7962064066428, 	48.2300417211601], 		 [32.078462272252, 	41.6103054951048, 	36.4797535189988 ]	]
[	[56.8274790624623, 	45.8082764063464, 	49.9380993168169], 		 [39.3498307022571, 	38.6138664618179, 	21.9163344009216 ]	]
[	[57.0177313505694, 	36.2399631229043, 	52.8900453998409], 		 [38.3445985006947, 	43.369630075278, 	20 ]	]
[	[55.0251082150768, 	35.9265086549684, 	50.1670048801772], 		 [39.9124217459564, 	47.8766459932371, 	22.0201658969519 ]	]
[	[56.303058997385, 	43.4135224418685, 	50.546551923553], 		 [31.2378231725102, 	39.8814127683341, 	36.5589471994585 ]	]
[	[53.8897390528393, 	39.7578891871965, 	52.1948788652853], 		 [24.3806095968944, 	45.1195272164399, 	34.0384488406023 ]	]
[	[53.9471764757997, 	38.7418505260494, 	51.2982387339221], 		 [29.8266808622452, 	42.8501366619396, 	26.0936861991345 ]	]
[	[56.3234386520426, 	35.3638839632187, 	53.1699435034876], 		 [33.5841169105475, 	43.4400398280326, 	27.2744034176619 ]	]
[	[54.8738984355366, 	44.2366931953587, 	49.0166408671919], 		 [32.4348276166718, 	44.5127147168262, 	44.384216307563 ]	]
[	[54.7525576047746, 	38.2351480480526, 	50.3011701091333], 		 [35.137507866503, 	47.9256373791763, 	29.769758003657 ]	]
[	[54.923693494644, 	35.6260959639618, 	52.4744967465742], 		 [36.4103472394077, 	43.457998930871, 	34.0929211524316 ]	]
[	[55.2250011173271, 	41.9672610919749, 	48.4198071204095], 		 [37.6031510091149, 	48.6887042859428, 	20 ]	]
[	[54.379289516829, 	34.920286656952, 	51.4149880766174], 		 [39.5359783468122, 	44.0088464738321, 	26.9487434930855 ]	]
[	[54.3051412870173, 	41.0966442673774, 	50.9659759816565], 		 [35.6524612345738, 	38.9751894698992, 	37.7467330573373 ]	]
[	[55.4219920885113, 	43.7264014101976, 	48.4363592239902], 		 [31.8529855898051, 	43.2139978056927, 	28.3804718439631 ]	]
[	[56.2076260788375, 	45.4975660066562, 	47.3406844967006], 		 [29.7186885755965, 	45.9460735829174, 	39.299635682071 ]	]
[	[54.5896100434569, 	34.8518798366833, 	51.5376432404668], 		 [31.7897935174962, 	45.9729833712095, 	24.179678138591 ]	]
[	[54.2777986788327, 	31.7523858799338, 	50.4171253242669], 		 [39.7840037538779, 	51.7997842386719, 	20.9232783529663 ]	]
[	[55.0537112436457, 	36.8589997453949, 	53.3679720905356], 		 [34.0455906188897, 	41.5861905339368, 	26.8734767805328 ]	]
[	[52.9895323377978, 	32.0676290250804, 	52.513889060872], 		 [36.1640574464241, 	45.8934422757288, 	26.3326247308184 ]	]
[	[54.5343864421047, 	36.7590140517464, 	50.1481878765119], 		 [28.2507851710221, 	45.6806264348214, 	31.4639258745955 ]	]
[	[55.1895046491652, 	40.4025308200519, 	51.2007921618251], 		 [35.3601724742347, 	41.8908508646298, 	31.6397614502732 ]	]
[	[52.0446145521552, 	34.4378759724262, 	51.5143378078985], 		 [26.4075236280116, 	50.2172354967979, 	27.0478430068986 ]	]
[	[54.7139700443126, 	42.007843894754, 	51.071868914005], 		 [33.1025267400768, 	39.6695591643033, 	26.3971703584111 ]	]
[	[55.8009573505252, 	39.8553300072422, 	49.5550657497681], 		 [33.0585786432066, 	44.6754547584149, 	36.2607484317578 ]	]
[	[54.6710018992061, 	45.6285551311105, 	47.336195156175], 		 [34.8620473878025, 	41.4503445244132, 	41.6262808333481 ]	]
[	[56.3462126938938, 	37.8606867160894, 	53.7332256698049], 		 [48.4592157587206, 	38.0839565581028, 	24.7826083918129 ]	]
[	[54.4611219237433, 	36.5023882435165, 	52.4792810275378], 		 [35.6249768496252, 	44.0619120688412, 	29.633598833132 ]	]
[	[55.7040176714454, 	41.3027190167943, 	50.7398025793616], 		 [36.7164079930222, 	43.1953533339795, 	26.3015015171039 ]	]
[	[54.2694527036489, 	49.0160404246179, 	46.1706794287107], 		 [26.2381812631429, 	48.7111139302836, 	37.0294350760716 ]	]
[	[55.8246122513427, 	41.1736530460671, 	50.677950330895], 		 [34.207019464663, 	40.8254141303415, 	34.5738179415495 ]	]
[	[52.1662801890098, 	43.1440027206285, 	46.7391513021934], 		 [24.8036523862791, 	47.7785588636894, 	42.0763955677189 ]	]
[	[54.1153451520883, 	46.9079459666067, 	48.9089963398664], 		 [30.2701357932334, 	41.9761065586211, 	41.888196510087 ]	]
[	[54.1366856661261, 	47.8815872769719, 	44.4911987753407], 		 [31.9439052511891, 	51.1807662243122, 	37.8350303301922 ]	]
[	[54.9123112386039, 	38.3931288462908, 	51.151799777219], 		 [40.1333787186979, 	43.9090178289718, 	22.511913290818 ]	]
[	[54.9960918719168, 	40.0033853188856, 	51.5560702198892], 		 [33.7979729269755, 	46.3038719638702, 	22.4705470828465 ]	]
[	[56.1530583717366, 	36.7971486969597, 	52.3907356379389], 		 [38.6286714040533, 	41.7605926536116, 	20 ]	]
